change_dir;change_followerGap;change_followerSecureGap;change_from;change_id;change_leaderGap;change_leaderSecureGap;change_origLeaderGap;change_origLeaderSecureGap;change_pos;change_reason;change_speed;change_time;change_to;change_type
-1;65.49;51.56;gneE0_2;167;71.87;25.87;45.87;32.76;1593.84;keepRight;25.34;236.00;gneE0_1;DEFAULT_VEHTYPE
-1;23.01;20.04;gneE0_3;208;140.56;35.97;307.90;24.67;518.65;keepRight;26.44;236.00;gneE0_2;DEFAULT_VEHTYPE
-1;134.88;11.15;gneE0_2;210;175.50;30.23;23.01;20.04;490.64;keepRight;25.38;236.00;gneE0_1;DEFAULT_VEHTYPE
-1;33.95;19.73;gneE0_1;189;116.28;1.92;234.93;16.40;952.85;keepRight;23.15;237.00;gneE0_0;DEFAULT_VEHTYPE
-1;378.64;3.18;gneE0_4;207;203.80;36.44;1037.21;24.43;676.44;keepRight;28.10;238.00;gneE0_3;DEFAULT_VEHTYPE
-1;65.25;20.16;gneE0_3;180;274.04;42.20;113.26;18.40;1436.91;keepRight;27.28;239.00;gneE0_2;DEFAULT_VEHTYPE
-1;19.70;5.69;gneE0_1;173;118.53;22.44;37.95;10.68;1414.88;keepRight;23.10;241.00;gneE0_0;DEFAULT_VEHTYPE
-1;53.20;11.74;gneE0_4;217;332.04;18.21;253.32;11.88;421.82;keepRight;26.20;241.00;gneE0_3;DEFAULT_VEHTYPE
-1;159.07;36.62;gneE0_3;219;75.22;0.00;53.20;11.74;363.61;keepRight;23.79;241.00;gneE0_2;DEFAULT_VEHTYPE
-1;94.87;17.00;gneE0_3;195;179.01;29.10;286.54;12.16;1077.66;keepRight;25.41;242.00;gneE0_2;DEFAULT_VEHTYPE
-1;42.80;20.00;gneE0_2;214;99.06;17.36;131.83;13.14;537.23;keepRight;23.82;242.00;gneE0_1;DEFAULT_VEHTYPE
-1;27.52;22.29;gneE0_1;225;68.99;0.23;140.02;14.35;302.21;keepRight;22.50;244.00;gneE0_0;DEFAULT_VEHTYPE
-1;77.15;29.66;gneE0_3;222;65.60;28.68;139.93;15.86;435.71;keepRight;24.64;247.00;gneE0_2;DEFAULT_VEHTYPE
-1;45.00;27.17;gneE0_4;229;103.72;12.52;208.73;9.30;286.22;keepRight;24.05;247.00;gneE0_3;DEFAULT_VEHTYPE
-1;36.42;24.33;gneE0_2;208;132.11;33.39;128.85;30.61;908.50;keepRight;26.03;251.00;gneE0_1;DEFAULT_VEHTYPE
-1;49.47;3.42;gneE0_1;214;170.39;21.49;108.92;14.81;804.41;keepRight;23.92;253.00;gneE0_0;DEFAULT_VEHTYPE
-1;37.79;34.96;gneE0_2;230;102.29;12.99;140.35;17.82;389.53;keepRight;24.29;254.00;gneE0_1;DEFAULT_VEHTYPE
-1;74.62;5.43;gneE0_2;195;212.67;35.22;162.44;35.11;1414.95;keepRight;25.91;255.00;gneE0_1;DEFAULT_VEHTYPE
-1;92.14;10.00;gneE0_3;217;68.84;9.31;350.57;22.78;791.57;keepRight;26.78;255.00;gneE0_2;DEFAULT_VEHTYPE
-1;83.82;41.12;gneE0_3;231;126.10;12.02;36.92;21.31;456.05;keepRight;23.79;256.00;gneE0_2;DEFAULT_VEHTYPE
-1;76.39;43.72;gneE0_4;221;433.69;14.91;365.69;8.95;764.66;keepRight;25.92;257.00;gneE0_3;DEFAULT_VEHTYPE
-1;35.71;31.47;gneE0_3;229;85.84;15.91;156.11;0.48;522.17;keepRight;24.19;257.00;gneE0_2;DEFAULT_VEHTYPE
-1;367.72;14.81;gneE0_4;209;62.97;28.35;None;None;1163.47;keepRight;28.12;258.00;gneE0_3;DEFAULT_VEHTYPE
-1;136.96;73.11;gneE0_4;237;54.70;15.66;None;None;420.87;keepRight;24.75;259.00;gneE0_3;DEFAULT_VEHTYPE
-1;23.04;6.01;gneE0_1;215;64.04;16.39;191.65;10.51;974.83;keepRight;22.64;263.00;gneE0_0;DEFAULT_VEHTYPE
-1;51.34;27.49;gneE0_2;229;70.67;17.18;103.96;17.41;759.93;keepRight;23.94;267.00;gneE0_1;DEFAULT_VEHTYPE
-1;121.53;4.82;gneE0_3;197;184.92;41.95;None;None;1733.96;keepRight;27.18;269.00;gneE0_2;DEFAULT_VEHTYPE
-1;53.87;31.29;gneE0_2;217;156.54;27.88;125.72;4.82;1186.66;keepRight;25.98;270.00;gneE0_1;DEFAULT_VEHTYPE
-1;29.10;25.53;gneE0_2;228;116.06;41.03;46.86;33.66;946.80;keepRight;26.29;270.00;gneE0_1;DEFAULT_VEHTYPE
-1;28.40;23.66;gneE0_3;237;35.19;20.23;68.46;25.26;749.50;keepRight;25.67;272.00;gneE0_2;DEFAULT_VEHTYPE
-1;63.99;6.04;gneE0_3;221;221.73;10.55;399.16;22.36;1211.83;keepRight;26.93;274.00;gneE0_2;DEFAULT_VEHTYPE
-1;26.77;22.34;gneE0_3;255;105.13;26.32;72.71;29.83;402.12;keepRight;26.43;276.00;gneE0_2;DEFAULT_VEHTYPE
-1;93.35;18.81;gneE0_4;247;98.80;0.99;None;None;604.11;keepRight;27.30;277.00;gneE0_3;DEFAULT_VEHTYPE
-1;43.08;38.98;gneE0_2;251;46.06;21.10;222.55;17.91;592.29;keepRight;26.85;279.00;gneE0_1;DEFAULT_VEHTYPE
-1;71.30;30.45;gneE0_3;250;263.63;4.79;101.58;14.44;608.62;keepRight;25.53;281.00;gneE0_2;DEFAULT_VEHTYPE
-1;31.12;24.15;gneE0_2;222;58.93;30.03;35.82;31.59;1314.90;keepRight;24.93;283.00;gneE0_1;DEFAULT_VEHTYPE
-1;24.73;19.16;gneE0_1;260;72.71;22.43;92.82;21.43;435.37;keepRight;25.26;284.00;gneE0_0;DEFAULT_VEHTYPE
-1;52.04;5.51;gneE0_1;220;49.35;26.18;110.51;8.37;1498.52;keepRight;23.57;288.00;gneE0_0;DEFAULT_VEHTYPE
-1;160.94;11.68;gneE0_4;259;28.01;21.11;128.23;22.12;537.10;keepRight;27.15;288.00;gneE0_3;DEFAULT_VEHTYPE
-1;18.20;15.24;gneE0_4;266;142.51;7.14;277.14;0.00;416.62;keepRight;23.73;289.00;gneE0_3;DEFAULT_VEHTYPE
-1;16.88;13.31;gneE0_2;267;283.79;16.12;144.87;0.12;453.65;keepRight;24.04;292.00;gneE0_1;DEFAULT_VEHTYPE
-1;47.46;28.43;gneE0_4;275;123.04;6.24;42.16;27.07;266.62;keepRight;24.22;292.00;gneE0_3;DEFAULT_VEHTYPE
-1;119.49;20.31;gneE0_3;247;157.57;27.92;167.21;0.00;1044.33;keepRight;27.17;293.00;gneE0_2;DEFAULT_VEHTYPE
-1;42.04;24.58;gneE0_4;272;78.82;9.20;114.04;0.00;337.67;keepRight;23.90;293.00;gneE0_3;DEFAULT_VEHTYPE
-1;92.32;28.78;gneE0_4;257;402.51;9.09;None;None;840.83;keepRight;28.60;294.00;gneE0_3;DEFAULT_VEHTYPE
-1;20.03;15.96;gneE0_1;269;118.98;9.42;25.78;0.30;476.82;keepRight;23.18;294.00;gneE0_0;DEFAULT_VEHTYPE
-1;29.09;25.93;gneE0_2;219;158.28;10.76;126.40;10.97;1639.73;keepRight;23.85;295.00;gneE0_1;DEFAULT_VEHTYPE
-1;175.53;21.28;gneE0_3;266;136.71;10.64;173.74;11.06;656.34;keepRight;24.31;299.00;gneE0_2;DEFAULT_VEHTYPE
-1;14.50;8.44;gneE0_3;272;171.00;22.27;99.43;13.99;576.76;keepRight;24.11;303.00;gneE0_2;DEFAULT_VEHTYPE
-1;28.19;25.55;gneE0_2;274;171.11;21.72;14.50;8.44;557.26;keepRight;21.30;303.00;gneE0_1;DEFAULT_VEHTYPE
-1;56.99;30.42;gneE0_2;284;55.28;14.54;79.67;6.01;367.63;keepRight;24.17;306.00;gneE0_1;DEFAULT_VEHTYPE
-1;20.79;18.04;gneE0_3;233;None;None;None;None;1741.28;keepRight;26.83;307.00;gneE0_2;DEFAULT_VEHTYPE
-1;21.35;17.09;gneE0_1;240;188.12;22.34;231.47;30.31;1377.79;keepRight;22.71;308.00;gneE0_0;DEFAULT_VEHTYPE
-1;12.00;2.97;gneE0_2;302;230.72;0.00;73.14;0.00;46.06;keepRight;11.09;308.00;gneE0_1;DEFAULT_VEHTYPE
-1;22.24;17.56;gneE0_2;266;281.93;13.59;167.86;8.55;897.60;keepRight;23.89;309.00;gneE0_1;DEFAULT_VEHTYPE
-1;90.65;0.00;gneE0_2;296;159.44;10.84;113.69;0.95;169.84;keepRight;23.75;310.00;gneE0_1;DEFAULT_VEHTYPE
-1;30.33;24.35;gneE0_3;259;107.01;37.23;68.60;21.88;1159.38;keepRight;27.48;311.00;gneE0_2;DEFAULT_VEHTYPE
-1;169.55;46.27;gneE0_4;289;91.70;16.43;85.59;9.69;434.38;keepRight;26.32;311.00;gneE0_3;DEFAULT_VEHTYPE
-1;119.24;46.39;gneE0_3;275;45.54;23.25;179.14;0.54;741.45;keepRight;23.85;312.00;gneE0_2;DEFAULT_VEHTYPE
-1;17.09;11.53;gneE0_1;279;113.71;25.21;78.35;41.24;673.55;keepRight;24.05;313.00;gneE0_0;DEFAULT_VEHTYPE
-1;176.24;0.00;gneE0_3;264;178.40;40.02;292.66;31.61;1020.82;keepRight;28.77;314.00;gneE0_2;DEFAULT_VEHTYPE
-1;15.80;11.50;gneE0_2;231;None;None;30.95;23.94;1914.38;keepRight;25.35;315.00;gneE0_1;DEFAULT_VEHTYPE
-1;68.07;30.15;gneE0_4;270;260.99;20.67;None;None;1081.84;keepRight;28.11;315.00;gneE0_3;DEFAULT_VEHTYPE
-1;32.12;27.47;gneE0_1;287;173.48;39.51;60.39;32.93;517.01;keepRight;24.76;315.00;gneE0_0;DEFAULT_VEHTYPE
-1;53.51;27.64;gneE0_1;266;84.27;17.83;301.08;18.17;1161.28;keepRight;24.36;320.00;gneE0_0;DEFAULT_VEHTYPE
-1;144.15;37.90;gneE0_3;299;181.56;12.00;143.54;0.00;377.58;keepRight;24.43;320.00;gneE0_2;DEFAULT_VEHTYPE
-1;65.59;26.58;gneE0_1;296;46.96;14.74;178.02;10.48;436.56;keepRight;23.74;321.00;gneE0_0;DEFAULT_VEHTYPE
-1;219.12;31.84;gneE0_4;294;57.20;7.93;312.96;11.95;521.98;keepRight;25.78;322.00;gneE0_3;DEFAULT_VEHTYPE
-1;38.14;30.30;gneE0_4;308;90.29;4.03;181.32;13.10;281.42;keepRight;23.05;325.00;gneE0_3;DEFAULT_VEHTYPE
-1;20.56;15.35;gneE0_1;306;62.21;18.22;74.37;18.99;355.96;keepRight;23.70;327.00;gneE0_0;DEFAULT_VEHTYPE
-1;40.98;2.56;gneE0_1;244;None;None;None;None;1913.21;keepRight;26.36;330.00;gneE0_0;DEFAULT_VEHTYPE
-1;80.41;34.30;gneE0_4;301;126.59;27.76;472.21;9.98;620.87;keepRight;25.45;331.00;gneE0_3;DEFAULT_VEHTYPE
-1;27.21;24.04;gneE0_2;250;None;None;None;None;1919.94;keepRight;25.27;332.00;gneE0_1;DEFAULT_VEHTYPE
-1;31.56;26.57;gneE0_2;299;228.74;13.80;219.13;7.73;671.17;keepRight;24.39;332.00;gneE0_1;DEFAULT_VEHTYPE
-1;27.46;19.34;gneE0_2;314;85.67;20.07;236.64;13.86;303.78;keepRight;24.75;332.00;gneE0_1;DEFAULT_VEHTYPE
-1;204.30;22.15;gneE0_3;308;104.35;10.90;120.89;7.28;488.71;keepRight;23.29;334.00;gneE0_2;DEFAULT_VEHTYPE
-1;224.72;34.03;gneE0_3;294;118.16;12.31;110.00;0.00;854.28;keepRight;24.99;335.00;gneE0_2;DEFAULT_VEHTYPE
-1;18.76;11.44;gneE0_3;289;158.57;27.81;138.69;20.68;1087.36;keepRight;26.47;336.00;gneE0_2;DEFAULT_VEHTYPE
-1;73.58;26.13;gneE0_2;264;198.31;42.65;144.39;35.69;1730.11;keepRight;28.21;339.00;gneE0_1;DEFAULT_VEHTYPE
-1;26.02;19.56;gneE0_3;315;169.14;29.24;96.73;16.92;429.92;keepRight;24.16;339.00;gneE0_2;DEFAULT_VEHTYPE
-1;12.77;3.87;gneE0_4;329;149.05;0.00;124.55;0.00;75.21;keepRight;16.18;339.00;gneE0_3;DEFAULT_VEHTYPE
-1;338.30;2.40;gneE0_3;270;107.47;33.55;None;None;1821.91;keepRight;28.10;341.00;gneE0_2;DEFAULT_VEHTYPE
-1;26.47;15.26;gneE0_1;324;88.17;7.43;66.00;13.79;279.60;keepRight;22.68;342.00;gneE0_0;DEFAULT_VEHTYPE
-1;85.05;32.73;gneE0_3;301;130.36;24.44;275.04;0.00;925.22;keepRight;24.97;343.00;gneE0_2;DEFAULT_VEHTYPE
-1;26.86;23.74;gneE0_2;308;135.74;10.78;141.33;1.36;742.15;keepRight;22.69;345.00;gneE0_1;DEFAULT_VEHTYPE
-1;141.65;26.13;gneE0_3;310;163.42;9.99;179.82;12.99;720.06;keepRight;24.13;345.00;gneE0_2;DEFAULT_VEHTYPE
-1;21.53;16.00;gneE0_1;328;53.64;21.62;162.25;13.39;255.66;keepRight;22.01;345.00;gneE0_0;DEFAULT_VEHTYPE
-1;74.58;18.46;gneE0_1;276;57.42;22.96;45.10;23.64;1576.23;keepRight;24.07;348.00;gneE0_0;DEFAULT_VEHTYPE
-1;121.38;22.17;gneE0_2;294;121.56;23.74;125.09;24.30;1188.71;keepRight;25.04;348.00;gneE0_1;DEFAULT_VEHTYPE
-1;78.44;11.93;gneE0_1;320;30.29;22.46;76.97;34.11;544.22;keepRight;24.88;350.00;gneE0_0;DEFAULT_VEHTYPE
-1;35.96;14.41;gneE0_2;289;99.30;27.78;139.56;39.25;1506.34;keepRight;25.95;352.00;gneE0_1;DEFAULT_VEHTYPE
-1;44.59;30.20;gneE0_2;331;279.99;26.48;233.49;17.30;461.83;keepRight;24.12;355.00;gneE0_1;DEFAULT_VEHTYPE
-1;46.61;13.85;gneE0_2;334;43.26;20.00;331.34;18.24;363.97;keepRight;24.28;355.00;gneE0_1;DEFAULT_VEHTYPE
-1;302.07;20.02;gneE0_3;329;268.33;13.45;248.54;0.00;476.00;keepRight;22.24;357.00;gneE0_2;DEFAULT_VEHTYPE
-1;29.37;26.26;gneE0_2;344;64.09;1.20;305.34;22.00;323.95;keepRight;22.08;364.00;gneE0_1;DEFAULT_VEHTYPE
-1;73.65;23.42;gneE0_3;343;282.76;26.04;163.71;13.55;415.99;keepRight;23.69;367.00;gneE0_2;DEFAULT_VEHTYPE
-1;103.33;26.26;gneE0_4;341;151.77;17.42;104.84;14.23;453.80;keepRight;24.46;368.00;gneE0_3;DEFAULT_VEHTYPE
-1;14.72;8.98;gneE0_3;356;111.81;0.00;182.70;14.09;206.37;keepRight;22.28;370.00;gneE0_2;DEFAULT_VEHTYPE
-1;29.14;24.91;gneE0_4;336;75.93;30.27;358.34;22.92;723.48;keepRight;26.53;371.00;gneE0_3;DEFAULT_VEHTYPE
-1;65.31;29.61;gneE0_1;344;173.01;23.64;100.69;0.00;499.52;keepRight;22.18;372.00;gneE0_0;DEFAULT_VEHTYPE
-1;58.36;44.24;gneE0_1;360;142.97;17.82;187.64;2.52;259.23;keepRight;23.62;376.00;gneE0_0;DEFAULT_VEHTYPE
-1;61.38;20.05;gneE0_1;308;26.59;20.07;195.30;13.49;1483.70;keepRight;23.31;377.00;gneE0_0;DEFAULT_VEHTYPE
-1;48.38;23.10;gneE0_2;310;176.44;26.73;227.97;18.10;1527.09;keepRight;24.90;378.00;gneE0_1;DEFAULT_VEHTYPE
-1;179.18;53.85;gneE0_2;356;117.74;0.00;152.86;0.00;383.18;keepRight;21.77;378.00;gneE0_1;DEFAULT_VEHTYPE
-1;33.00;5.40;gneE0_3;332;262.10;29.22;328.71;16.52;1037.36;keepRight;25.62;380.00;gneE0_2;DEFAULT_VEHTYPE
-1;23.73;19.97;gneE0_3;341;249.03;31.49;171.53;9.35;745.34;keepRight;23.80;380.00;gneE0_2;DEFAULT_VEHTYPE
-1;75.10;19.87;gneE0_3;364;98.73;12.71;165.16;9.63;237.27;keepRight;23.32;381.00;gneE0_2;DEFAULT_VEHTYPE
-1;21.73;14.72;gneE0_2;301;None;None;None;None;1919.79;keepRight;25.98;382.00;gneE0_1;DEFAULT_VEHTYPE
-1;27.61;20.37;gneE0_2;347;33.42;21.86;72.86;25.96;683.94;keepRight;23.59;382.00;gneE0_1;DEFAULT_VEHTYPE
-1;62.88;8.83;gneE0_4;371;291.45;10.28;64.73;2.67;187.37;keepRight;22.84;384.00;gneE0_3;DEFAULT_VEHTYPE
-1;29.12;0.00;gneE0_3;378;188.06;0.00;71.21;0.00;65.85;keepRight;15.56;385.00;gneE0_2;DEFAULT_VEHTYPE
-1;44.86;41.45;gneE0_1;356;84.35;11.20;137.56;14.09;560.96;keepRight;21.54;386.00;gneE0_0;DEFAULT_VEHTYPE
-1;140.13;30.64;gneE0_3;371;62.29;10.76;315.21;12.66;394.93;keepRight;23.18;393.00;gneE0_2;DEFAULT_VEHTYPE
-1;26.74;23.67;gneE0_3;359;49.20;8.88;229.24;32.81;740.48;keepRight;25.35;394.00;gneE0_2;DEFAULT_VEHTYPE
-1;398.21;16.14;gneE0_4;358;208.62;35.08;198.05;27.47;785.19;keepRight;25.92;395.00;gneE0_3;DEFAULT_VEHTYPE
-1;11.15;7.51;gneE0_2;329;88.44;17.08;87.65;2.32;1364.47;keepRight;22.61;396.00;gneE0_1;DEFAULT_VEHTYPE
-1;176.85;6.46;gneE0_4;368;218.09;36.61;161.75;22.11;587.99;keepRight;27.58;396.00;gneE0_3;DEFAULT_VEHTYPE
-1;27.90;24.46;gneE0_2;364;102.72;5.13;138.74;10.08;577.63;keepRight;22.74;396.00;gneE0_1;DEFAULT_VEHTYPE
-1;26.94;23.57;gneE0_3;348;69.42;20.10;318.69;13.54;1120.13;keepRight;24.05;400.00;gneE0_2;DEFAULT_VEHTYPE
-1;30.48;22.13;gneE0_2;362;192.63;39.97;30.47;34.69;824.58;keepRight;26.42;400.00;gneE0_1;DEFAULT_VEHTYPE
-1;165.62;9.55;gneE0_2;371;32.64;14.49;99.13;16.24;761.64;keepRight;23.56;409.00;gneE0_1;DEFAULT_VEHTYPE
-1;63.45;32.70;gneE0_3;373;141.40;19.61;218.63;9.98;719.37;keepRight;24.12;409.00;gneE0_2;DEFAULT_VEHTYPE
-1;16.15;12.32;gneE0_2;332;None;None;None;None;1821.45;keepRight;26.06;410.00;gneE0_1;DEFAULT_VEHTYPE
-1;264.80;19.93;gneE0_3;336;None;None;None;None;1743.41;keepRight;25.55;410.00;gneE0_2;DEFAULT_VEHTYPE
-1;14.97;10.84;gneE0_4;392;214.63;11.35;171.47;6.12;304.29;keepRight;25.61;410.00;gneE0_3;DEFAULT_VEHTYPE
-1;203.24;26.18;gneE0_4;351;323.61;13.87;257.19;20.90;1405.25;keepRight;25.79;411.00;gneE0_3;DEFAULT_VEHTYPE
-1;97.81;35.55;gneE0_3;393;63.23;15.76;17.86;8.70;307.45;keepRight;23.13;411.00;gneE0_2;DEFAULT_VEHTYPE
-1;123.59;40.32;gneE0_4;374;185.56;30.46;372.00;22.90;834.55;keepRight;27.34;412.00;gneE0_3;DEFAULT_VEHTYPE
-1;62.90;32.08;gneE0_4;381;53.07;21.67;559.15;21.46;790.09;keepRight;27.76;417.00;gneE0_3;DEFAULT_VEHTYPE
-1;54.82;33.27;gneE0_1;395;78.51;11.95;156.20;15.61;397.57;keepRight;24.82;417.00;gneE0_0;DEFAULT_VEHTYPE
-1;90.00;2.81;gneE0_2;378;88.11;31.46;55.40;31.39;875.94;keepRight;25.04;418.00;gneE0_1;DEFAULT_VEHTYPE
-1;297.31;28.91;gneE0_4;340;None;None;None;None;1969.50;keepRight;26.13;421.00;gneE0_3;DEFAULT_VEHTYPE
-1;321.37;25.57;gneE0_2;389;30.36;19.94;153.88;15.00;627.08;keepRight;24.97;421.00;gneE0_1;DEFAULT_VEHTYPE
-1;237.06;34.79;gneE0_2;393;79.31;13.92;238.19;3.95;542.77;keepRight;23.13;421.00;gneE0_1;DEFAULT_VEHTYPE
-1;71.76;15.03;gneE0_4;398;168.29;28.32;62.72;28.75;418.63;keepRight;26.63;421.00;gneE0_3;DEFAULT_VEHTYPE
-1;27.35;9.06;gneE0_2;369;150.94;21.96;221.76;27.64;1222.94;keepRight;25.76;423.00;gneE0_1;DEFAULT_VEHTYPE
-1;62.73;25.73;gneE0_4;394;100.50;25.03;310.05;15.60;538.36;keepRight;26.14;423.00;gneE0_3;DEFAULT_VEHTYPE
-1;47.49;0.00;gneE0_3;414;201.27;0.00;47.14;0.00;67.35;keepRight;15.23;423.00;gneE0_2;DEFAULT_VEHTYPE
-1;273.68;10.28;gneE0_3;368;112.92;34.49;170.86;30.42;1382.72;keepRight;27.08;425.00;gneE0_2;DEFAULT_VEHTYPE
-1;210.21;18.87;gneE0_1;371;45.13;11.91;29.86;18.63;1177.66;keepRight;22.00;427.00;gneE0_0;DEFAULT_VEHTYPE
-1;32.56;28.31;gneE0_3;402;53.51;20.56;82.79;17.69;567.33;keepRight;25.03;430.00;gneE0_2;DEFAULT_VEHTYPE
-1;137.58;25.48;gneE0_2;396;76.23;29.92;345.60;16.59;695.76;keepRight;24.59;431.00;gneE0_1;DEFAULT_VEHTYPE
-1;28.49;23.33;gneE0_1;393;62.68;20.35;95.54;22.20;801.02;keepRight;24.03;432.00;gneE0_0;DEFAULT_VEHTYPE
-1;101.49;7.44;gneE0_3;374;194.51;25.72;358.20;32.94;1401.40;keepRight;26.80;433.00;gneE0_2;DEFAULT_VEHTYPE
-1;194.94;27.36;gneE0_3;392;191.89;18.16;265.64;16.10;903.27;keepRight;25.75;433.00;gneE0_2;DEFAULT_VEHTYPE
-1;61.73;12.68;gneE0_1;412;73.68;0.37;203.09;26.11;395.57;keepRight;25.00;433.00;gneE0_0;DEFAULT_VEHTYPE
-1;56.37;21.32;gneE0_2;348;41.30;12.16;None;None;1942.88;keepRight;23.70;434.00;gneE0_1;DEFAULT_VEHTYPE
-1;53.02;7.06;gneE0_4;363;None;None;None;None;1899.71;keepRight;28.68;436.00;gneE0_3;DEFAULT_VEHTYPE
-1;95.78;20.14;gneE0_3;394;97.88;28.94;374.32;17.35;905.88;keepRight;26.75;437.00;gneE0_2;DEFAULT_VEHTYPE
-1;18.47;14.01;gneE0_1;347;None;None;None;None;1997.40;keepRight;23.60;439.00;gneE0_0;DEFAULT_VEHTYPE
-1;30.64;21.82;gneE0_4;408;61.53;8.77;133.24;13.10;574.73;keepRight;25.64;439.00;gneE0_3;DEFAULT_VEHTYPE
-1;53.30;30.08;gneE0_3;417;64.17;32.59;142.06;34.54;466.00;keepRight;26.82;442.00;gneE0_2;DEFAULT_VEHTYPE
-1;82.71;29.44;gneE0_4;422;247.72;24.40;179.85;11.90;360.34;keepRight;25.13;442.00;gneE0_3;DEFAULT_VEHTYPE
-1;89.31;38.27;gneE0_4;426;46.43;0.00;320.84;0.00;247.25;keepRight;19.25;443.00;gneE0_3;DEFAULT_VEHTYPE
-1;57.98;0.00;gneE0_3;431;203.00;12.11;89.31;38.27;152.94;keepRight;22.96;443.00;gneE0_2;DEFAULT_VEHTYPE
-1;37.04;31.15;gneE0_1;421;55.54;10.81;185.63;17.05;391.67;keepRight;23.89;444.00;gneE0_0;DEFAULT_VEHTYPE
-1;36.78;21.28;gneE0_2;402;88.82;33.02;62.57;25.90;970.75;keepRight;25.68;446.00;gneE0_1;DEFAULT_VEHTYPE
-1;28.93;23.23;gneE0_3;398;63.18;25.73;469.59;18.14;1177.29;keepRight;26.55;450.00;gneE0_2;DEFAULT_VEHTYPE
-1;101.18;27.33;gneE0_3;408;143.13;25.90;95.75;16.82;876.30;keepRight;25.41;451.00;gneE0_2;DEFAULT_VEHTYPE
-1;20.99;17.68;gneE0_4;407;633.49;29.35;613.93;22.84;1069.81;keepRight;28.05;452.00;gneE0_3;DEFAULT_VEHTYPE
-1;29.99;13.50;gneE0_1;415;79.30;22.30;294.68;21.26;906.52;keepRight;24.87;457.00;gneE0_0;DEFAULT_VEHTYPE
-1;26.42;20.34;gneE0_3;426;200.95;0.00;148.35;0.00;512.08;keepRight;19.30;457.00;gneE0_2;DEFAULT_VEHTYPE
-1;27.97;15.64;gneE0_1;439;180.04;31.93;86.59;47.81;314.36;keepRight;27.70;457.00;gneE0_0;DEFAULT_VEHTYPE
-1;334.93;20.21;gneE0_2;414;274.23;25.90;92.38;30.78;952.80;keepRight;25.84;458.00;gneE0_1;DEFAULT_VEHTYPE
-1;146.39;23.81;gneE0_3;432;68.67;17.58;301.50;0.00;385.00;keepRight;20.79;458.00;gneE0_2;DEFAULT_VEHTYPE
-1;262.95;24.96;gneE0_4;428;112.32;15.11;406.64;8.78;651.59;keepRight;24.45;461.00;gneE0_3;DEFAULT_VEHTYPE
-1;215.39;13.62;gneE0_4;416;60.38;20.49;880.61;20.95;1091.17;keepRight;27.94;462.00;gneE0_3;DEFAULT_VEHTYPE
-1;4.74;0.00;gneE0_3;411;144.39;50.64;103.59;43.87;1186.03;keepRight;29.48;463.00;gneE0_2;DEFAULT_VEHTYPE
-1;88.18;35.44;gneE0_2;408;177.40;22.24;4.74;0.00;1176.29;keepRight;24.81;463.00;gneE0_1;DEFAULT_VEHTYPE
-1;85.86;27.95;gneE0_2;426;109.22;0.00;240.29;0.00;626.11;keepRight;18.29;463.00;gneE0_1;DEFAULT_VEHTYPE
-1;26.84;21.33;gneE0_2;441;189.61;28.62;144.99;25.29;340.64;keepRight;21.90;463.00;gneE0_1;DEFAULT_VEHTYPE
-1;198.18;6.19;gneE0_2;379;None;None;None;None;1965.79;keepRight;24.98;464.00;gneE0_1;DEFAULT_VEHTYPE
-1;243.21;23.29;gneE0_2;420;91.01;31.54;35.78;26.68;1091.58;keepRight;26.60;467.00;gneE0_1;DEFAULT_VEHTYPE
-1;22.67;19.20;gneE0_1;427;68.88;36.20;243.21;23.29;843.37;keepRight;26.05;467.00;gneE0_0;DEFAULT_VEHTYPE
-1;21.94;16.43;gneE0_3;422;129.55;25.99;225.97;16.83;1024.04;keepRight;26.19;468.00;gneE0_2;DEFAULT_VEHTYPE
-1;105.92;58.78;gneE0_1;426;73.36;0.00;401.46;0.00;739.44;keepRight;18.56;469.00;gneE0_0;DEFAULT_VEHTYPE
-1;27.61;23.02;gneE0_4;438;227.19;33.68;91.64;21.75;617.22;keepRight;26.17;469.00;gneE0_3;DEFAULT_VEHTYPE
-1;143.44;23.22;gneE0_2;432;56.16;0.00;91.11;0.00;662.45;keepRight;21.76;471.00;gneE0_1;DEFAULT_VEHTYPE
-1;58.35;23.73;gneE0_1;441;115.53;6.72;143.44;23.22;514.01;keepRight;22.05;471.00;gneE0_0;DEFAULT_VEHTYPE
-1;95.44;30.44;gneE0_3;428;167.98;20.49;127.47;18.51;923.03;keepRight;24.65;472.00;gneE0_2;DEFAULT_VEHTYPE
-1;36.10;30.44;gneE0_4;448;85.10;16.83;178.61;0.00;505.52;keepRight;25.93;474.00;gneE0_3;DEFAULT_VEHTYPE
-1;34.02;21.53;gneE0_1;408;126.40;23.53;180.67;25.96;1475.77;keepRight;25.59;475.00;gneE0_0;DEFAULT_VEHTYPE
-1;65.72;28.27;gneE0_2;431;403.58;18.11;91.46;30.75;900.37;keepRight;25.81;475.00;gneE0_1;DEFAULT_VEHTYPE
-1;102.29;18.00;gneE0_4;436;252.01;27.65;137.71;7.43;902.83;keepRight;26.64;476.00;gneE0_3;DEFAULT_VEHTYPE
-1;47.56;45.00;gneE0_4;451;43.41;26.14;276.54;0.00;469.16;keepRight;26.25;476.00;gneE0_3;DEFAULT_VEHTYPE
-1;96.24;26.76;gneE0_3;416;88.58;13.90;168.45;24.67;1499.73;keepRight;27.03;477.00;gneE0_2;DEFAULT_VEHTYPE
